Time,Y_Band 1,Y_Damage Accumulation,Y_Peak Acceleration,Y_Peak Velocity,X_RMS Velocity,X_Temperature,X_Peak Acceleration,X_Peak Velocity,Y_RMS Velocity,Y_Temperature,X_Band 1,X_Damage Accumulation,Battery Voltage,Machine
2020-02-15 07:29:00,0.002687,0.9671733,0.041412300000000006,0.0086754,0.0031864999999999997,65.22557106,0.0412909,0.0090951,0.0033068000000000004,65.22557106,0.0027235,0.9457508,3.240341902,Bridgeport Mill 1
2020-02-15 07:38:00,0.0020053000000000002,1.0037253000000002,0.0422635,0.0080742,0.0032283,64.87482224,0.0462167,0.0094797,0.0025179,64.87482224,0.0033567000000000002,0.9991859000000001,3.240146637,Bridgeport Mill 1
2020-02-15 07:48:00,0.0027004,0.9724608,0.045425,0.0087399,0.0028219,64.87482224,0.049405199999999996,0.007856199999999999,0.003187,64.87482224,0.0015190999999999998,0.9771905000000001,3.2398536210000004,Bridgeport Mill 1
2020-02-15 07:58:00,0.0016887999999999998,1.0050256,0.0395707,0.0059298,0.0036054999999999998,64.64092331,0.0472308,0.0120773,0.0021835,64.64092331,0.0017436,0.9268777,3.240048885,Bridgeport Mill 1
2020-02-15 08:09:00,0.0023743,0.9673459999999999,0.04574330000000001,0.0079797,0.0039431,64.64092331,0.047582099999999995,0.0132685,0.0028061,64.64092331,0.003177,0.9723782,3.239462614,Bridgeport Mill 1
2020-02-15 08:19:00,0.0027356999999999998,0.9935474,0.043328500000000006,0.0087194,0.004367,64.60195961,0.0516158,0.016540400000000004,0.002691,64.60195961,0.0056298,0.9489709999999999,3.239267349,Bridgeport Mill 1
2020-02-15 08:29:00,0.0016129000000000002,0.9350286,0.053123199999999995,0.0093225,0.0025143,64.44604301,0.0473528,0.0074298,0.0028131999999999996,64.44604301,0.0016594000000000001,0.9557773,3.238583565,Bridgeport Mill 1
2020-02-15 08:39:00,0.0019160999999999998,0.9837319,0.0475764,0.009950200000000001,0.0032332999999999997,64.56299248,0.042586599999999995,0.0105774,0.0029590999999999997,64.56299248,0.0021882,0.9769071,3.2389743330000003,Bridgeport Mill 1
2020-02-15 08:48:00,0.0023644,0.9882540999999999,0.050701199999999995,0.009796299999999999,0.00324,64.56299248,0.047682499999999996,0.0078188,0.003146,64.56299248,0.0029425000000000002,0.9864699,3.2389743330000003,Bridgeport Mill 1
2020-02-15 08:58:00,0.0023640999999999996,0.9826156999999999,0.0448068,0.0094364,0.0031796999999999997,64.21219559,0.049911000000000004,0.0099734,0.0027871,64.21219559,0.002273,0.9851405999999999,3.239462614,Bridgeport Mill 1
2020-02-15 09:08:00,0.0014704,0.9664944,0.0437932,0.0118271,0.0033983000000000004,64.29017792,0.0460324,0.0104634,0.0030858,64.29017792,0.0029812,0.945519,3.238485813,Bridgeport Mill 1
2020-02-15 09:19:00,0.0023434999999999997,0.9651136,0.0403125,0.0090275,0.0033542000000000003,64.52402534,0.0486284,0.0093532,0.0028426,64.52402534,0.0029013000000000003,0.9855424999999999,3.238193035,Bridgeport Mill 1
2020-02-15 09:29:00,0.0019152000000000001,0.9999336999999999,0.0404365,0.0080082,0.0032151,64.52402534,0.055311599999999995,0.0115151,0.0026955,64.52402534,0.0028394,0.9498211999999999,3.238095284,Bridgeport Mill 1
2020-02-15 09:39:00,0.0035428000000000005,0.9883519000000001,0.0440653,0.010772499999999999,0.0031773000000000005,64.44604301,0.0534364,0.0108669,0.003141,64.44604301,0.0022658,0.9626093000000001,3.238583565,Bridgeport Mill 1
2020-02-15 09:49:00,0.0031733,0.9840714,0.0443298,0.0085097,0.0037310000000000004,64.13426132,0.0522242,0.0114174,0.0029352,64.13426132,0.0043687,0.9639591999999999,3.237704515,Bridgeport Mill 1
2020-02-15 09:59:00,0.0020109000000000004,0.9958027,0.043981900000000004,0.0096434,0.0033031,63.86139870000001,0.0479336,0.0116931,0.0026239,63.86139870000001,0.0015113,0.9779735999999999,3.2376067639999997,Bridgeport Mill 1
2020-02-15 10:08:00,0.0036988,0.9450627,0.05162869999999999,0.012681999999999999,0.0044066,63.86139870000001,0.0487769,0.0119064,0.0035494999999999997,63.86139870000001,0.0049738,0.9626969000000001,3.2376067639999997,Bridgeport Mill 1
2020-02-15 10:18:00,0.0009662000000000001,0.9911078999999999,0.043639,0.0070396,0.0024219999999999997,64.09529419,0.0432414,0.0083452,0.0021135999999999998,64.09529419,0.0018385,0.9195665000000001,3.2378022669999997,Bridgeport Mill 1
2020-02-15 10:28:00,0.0025401,1.0197200000000002,0.046688099999999996,0.0102902,0.0032506,64.25116272,0.043863,0.0119912,0.003261,64.25116272,0.0021823,0.9965118000000001,3.237704515,Bridgeport Mill 1
2020-02-15 10:39:00,0.0022712,1.0027701999999998,0.043598000000000005,0.012502899999999999,0.0031542,63.97834473,0.043445,0.010174500000000001,0.0031913,63.97834473,0.0022364999999999998,0.9486773000000001,3.237411499,Bridgeport Mill 1
2020-02-15 10:49:00,0.002915,0.9956129000000001,0.0442539,0.0133631,0.0027411,64.67993851,0.044206699999999995,0.009907899999999999,0.0035989000000000004,64.67993851,0.001884,0.9512174999999999,3.237216234,Bridgeport Mill 1
2020-02-15 10:59:00,0.002079,0.9339527,0.040775599999999995,0.0077256,0.002891,63.97834473,0.0476967,0.0108603,0.0027789,63.97834473,0.0023120000000000003,0.9729449,3.237118483,Bridgeport Mill 1
2020-02-15 11:09:00,0.0033284,0.9929893,0.0464495,0.0083645,0.0025868,63.7444973,0.0511087,0.0073214,0.0026916,63.7444973,0.0017985,1.0077027,3.237411499,Bridgeport Mill 1
2020-02-15 11:18:00,0.0024189,0.9787724,0.05232130000000001,0.0100736,0.0033582,63.7444973,0.05664159999999999,0.009866799999999998,0.0029251999999999998,63.7444973,0.0031529,0.9762734000000001,3.237411499,Bridgeport Mill 1
2020-02-15 11:28:00,0.0027353,0.9748254999999999,0.0443536,0.0081778,0.0033434,63.90041046,0.047739300000000005,0.0105781,0.0031420000000000003,63.90041046,0.0017065000000000001,0.9469822,3.236434698,Bridgeport Mill 1
2020-02-15 11:38:00,0.0027716,0.9635140999999999,0.0413595,0.007365899999999999,0.0031069,64.09529419,0.040266500000000004,0.0101296,0.002431,64.09529419,0.0023168000000000004,0.9375534,3.236727715,Bridgeport Mill 1
2020-02-15 11:49:00,0.0025168000000000005,0.9473411,0.0460114,0.00905,0.0029724,64.13426132,0.0423905,0.0099788,0.0030938000000000003,64.13426132,0.0028864999999999997,0.9996754000000001,3.236532211,Bridgeport Mill 1
2020-02-15 11:59:00,0.0024363,0.9725068000000001,0.041675800000000006,0.010342,0.0032876,64.40707932,0.050601,0.008873700000000002,0.0028659000000000002,64.40707932,0.0029522,0.9310151,3.235946417,Bridgeport Mill 1
2020-02-15 12:09:00,0.0017885000000000002,1.013207,0.0481971,0.00778,0.0027273,64.32914505,0.051716,0.010471600000000001,0.0026452,64.32914505,0.0016249000000000003,1.0050853000000002,3.236141682,Bridgeport Mill 1
2020-02-15 12:19:00,0.0012686,0.9848710999999999,0.041518900000000004,0.0091969,0.0032079,64.25116272,0.05477959999999999,0.0104765,0.0032936999999999997,64.25116272,0.002375,0.8987923000000001,3.236239433,Bridgeport Mill 1
2020-02-15 12:28:00,0.0029467,0.9485549999999999,0.042964499999999996,0.0072532,0.0029316999999999998,63.97834473,0.0464017,0.0089115,0.0027676,63.97834473,0.0026201999999999996,0.9624084,3.2356531619999997,Bridgeport Mill 1
2020-02-15 12:38:00,0.0016405999999999999,1.0097607,0.041187699999999994,0.0093223,0.0035760999999999996,63.97834473,0.0511659,0.0118542,0.0026184,63.97834473,0.004247,0.9569726000000001,3.2356531619999997,Bridgeport Mill 1
2020-02-15 12:48:00,0.0025426,0.9614716,0.0426335,0.010940100000000001,0.0032702,64.25116272,0.0529183,0.0113079,0.0030793,64.25116272,0.0030204,0.9592912,3.235457897,Bridgeport Mill 1
2020-02-15 12:59:00,0.0020244,0.9894681000000001,0.0450535,0.0081095,0.0033142,64.17322845,0.047724300000000004,0.011512799999999998,0.0028734999999999998,64.17322845,0.0027461,0.9669681999999998,3.235848665,Bridgeport Mill 1
2020-02-15 13:09:00,0.0032249,0.9494238000000002,0.0444659,0.0079206,0.0031879,63.97834473,0.0484483,0.0087352,0.0029738000000000004,63.97834473,0.0026739999999999997,0.9457095999999999,3.235457897,Bridgeport Mill 1
2020-02-15 13:19:00,0.0020981999999999997,0.9656026,0.044194800000000006,0.007443300000000001,0.0034561,64.05627899,0.0469723,0.010435999999999999,0.0029111999999999996,64.05627899,0.0018785999999999998,0.9632225,3.23555541,Bridgeport Mill 1
2020-02-15 13:29:00,0.0015347000000000002,0.9735021999999999,0.038554000000000005,0.0086652,0.003281,63.97834473,0.047314499999999995,0.0126266,0.0031164,63.97834473,0.0023814,0.9377646999999999,3.235360146,Bridgeport Mill 1
2020-02-15 13:38:00,0.0026804000000000003,1.0092659,0.042442400000000005,0.0110252,0.0034281,63.97834473,0.0493419,0.0102404,0.0029898000000000004,63.97834473,0.0040711,0.9290108,3.235360146,Bridgeport Mill 1
2020-02-15 13:48:00,0.0018019000000000002,0.9412999,0.049341,0.008508799999999999,0.0032325,64.25116272,0.0497916,0.011597,0.0027316999999999997,64.25116272,0.0017465,0.9481982,3.2348718639999996,Bridgeport Mill 1
2020-02-15 13:58:00,0.0027897,0.9512937,0.042341199999999996,0.010843700000000001,0.0029222,64.05627899,0.045982999999999996,0.0082119,0.0032741999999999997,64.05627899,0.0015059000000000001,0.9742279,3.235360146,Bridgeport Mill 1
2020-02-15 14:09:00,0.0016696999999999999,0.982725,0.0469222,0.009221799999999999,0.003573,63.97834473,0.0482083,0.0111191,0.0030238,63.97834473,0.0022421999999999997,0.9501715000000001,3.2346763610000004,Bridgeport Mill 1
2020-02-15 14:19:00,0.0025461,0.9404829,0.048727,0.0104384,0.0031956,63.97834473,0.0451469,0.0100701,0.0030758,63.97834473,0.0019474,0.9097460999999999,3.234481096,Bridgeport Mill 1
2020-02-15 14:29:00,0.0026917,0.9961363999999999,0.044527300000000006,0.0093988,0.0033329,64.17322845,0.045556099999999995,0.0108625,0.0028994,64.17322845,0.0031965,0.9598374,3.233992815,Bridgeport Mill 1
2020-02-15 14:39:00,0.0016577000000000002,0.9665577,0.0446882,0.011082999999999999,0.0027321,64.25116272,0.0403281,0.0098077,0.0031805999999999996,64.25116272,0.002017,0.9313190999999998,3.23369956,Bridgeport Mill 1
2020-02-15 14:48:00,0.0019823,1.057739,0.037974,0.008711799999999999,0.0037716,64.25116272,0.0535495,0.01124,0.0027701,64.25116272,0.0024516,0.9598683000000001,3.23369956,Bridgeport Mill 1
2020-02-15 14:58:00,0.0027013000000000002,0.9856823,0.0429124,0.0079736,0.0025302,63.86139870000001,0.0436115,0.0069178,0.0026385000000000002,63.86139870000001,0.0019655000000000002,0.9755210999999999,3.233992815,Bridgeport Mill 1
2020-02-15 15:08:00,0.0023546999999999995,0.9609595999999999,0.0452186,0.0088552,0.003094,64.01731186,0.0530125,0.0084824,0.0030502,64.01731186,0.002888,0.9753871999999999,3.2338950630000003,Bridgeport Mill 1
2020-02-15 15:19:00,0.0025849000000000002,0.9825985,0.0520799,0.0093603,0.0030668,63.78346443,0.051028199999999996,0.0089565,0.0030998,63.78346443,0.0022962,0.9508568000000001,3.23418808,Bridgeport Mill 1
2020-02-15 15:29:00,0.0025161,0.9771614,0.0558735,0.0113508,0.0030304000000000004,63.97834473,0.0425767,0.00912,0.0032495,63.97834473,0.0032741999999999997,0.9307110999999999,3.233504295,Bridgeport Mill 1
2020-02-15 15:39:00,0.0029695999999999998,0.927365,0.045239,0.010512100000000002,0.0030007,64.13426132,0.050168800000000006,0.0090514,0.0033749,64.13426132,0.0025058000000000003,0.9845841000000001,3.2334065439999997,Bridgeport Mill 1
2020-02-15 15:49:00,0.0018000999999999998,0.9964700999999999,0.0396827,0.009146799999999998,0.0025904,64.40707932,0.0501448,0.008453299999999999,0.0031088,64.40707932,0.0013979,0.9464103000000001,3.2327227589999996,Bridgeport Mill 1
2020-02-15 15:58:00,0.0016466999999999999,0.9459774999999999,0.0451853,0.009964200000000001,0.0030469,64.40707932,0.038326099999999995,0.0091714,0.0031222,64.40707932,0.0019633,0.8966025,3.2327227589999996,Bridgeport Mill 1
2020-02-15 16:08:00,0.0018675,0.9609193000000001,0.0499634,0.007461399999999999,0.0029614,64.21219559,0.045642699999999994,0.0092881,0.0025935,64.21219559,0.0026043000000000004,0.9677462,3.2327227589999996,Bridgeport Mill 1
2020-02-15 16:18:00,0.0027085,0.9867870000000001,0.0492729,0.0093005,0.0029935,63.93937759,0.0481667,0.0087422,0.0030096,63.93937759,0.0031206999999999997,0.9927712,3.2336018089999996,Bridgeport Mill 1
2020-02-15 16:28:00,0.001399,0.9591299999999999,0.039011300000000006,0.0107599,0.0032398,63.97834473,0.049390300000000005,0.0103358,0.0026325,63.97834473,0.0014618,0.9448904,3.232234478,Bridgeport Mill 1
2020-02-15 16:39:00,0.0016929000000000002,0.9429280999999999,0.0459953,0.008707799999999998,0.0032975,64.17322845,0.048281,0.0097363,0.0030195,64.17322845,0.0023015,0.9714610999999999,3.2321367260000002,Bridgeport Mill 1
2020-02-15 16:49:00,0.0019526,0.9763961999999999,0.04083080000000001,0.0085126,0.0030179,64.21219559,0.0398862,0.009884700000000001,0.0027639,64.21219559,0.0026889,0.9311335999999999,3.23184371,Bridgeport Mill 1
2020-02-15 16:59:00,0.0017162,0.9945427,0.0409148,0.0093402,0.0037241,64.17322845,0.044797699999999996,0.0099864,0.0025616,64.17322845,0.0039307,0.9550816999999999,3.2317459580000003,Bridgeport Mill 1
2020-02-15 17:08:00,0.0032674,0.9599527,0.043387300000000004,0.0103337,0.0029958000000000003,64.17322845,0.0476946,0.008335200000000001,0.0035018999999999996,64.17322845,0.0033169000000000002,0.9756448,3.2317459580000003,Bridgeport Mill 1
2020-02-15 17:18:00,0.0016921,1.0352256,0.0486764,0.0080791,0.0039238,64.13426132,0.0447656,0.010652,0.0029058000000000005,64.13426132,0.0034707,0.9544428,3.2321367260000002,Bridgeport Mill 1
2020-02-15 17:28:00,0.0031504000000000002,1.0029601000000001,0.0382149,0.010582600000000001,0.0030936999999999996,64.09529419,0.055156,0.0113506,0.0028794,64.09529419,0.0032757,0.9679317,3.2317459580000003,Bridgeport Mill 1
2020-02-15 17:38:00,0.0025353000000000003,0.9527263000000001,0.043186199999999994,0.010014,0.0032364000000000004,64.17322845,0.0473899,0.008783899999999999,0.0034634,64.17322845,0.0018375999999999998,0.971255,3.231159925,Bridgeport Mill 1
2020-02-15 17:49:00,0.0016309,0.9723975,0.0405125,0.007118800000000001,0.003256,63.86139870000001,0.053550099999999996,0.0085126,0.0027597,63.86139870000001,0.0036945999999999997,0.9088857,3.2307691569999997,Bridgeport Mill 1
2020-02-15 17:59:00,0.0021154,0.9936049000000001,0.0507278,0.0083932,0.0033009999999999997,63.86139870000001,0.0509965,0.0103694,0.0033028,63.86139870000001,0.0023784,0.9731871,3.2307691569999997,Bridgeport Mill 1
2020-02-15 18:09:00,0.0017385999999999999,1.0323315999999998,0.046061000000000005,0.010571200000000001,0.0030542,64.01731186,0.041694800000000004,0.0098332,0.0034588,64.01731186,0.0016732,0.9628103000000001,3.231257677,Bridgeport Mill 1
2020-02-15 18:19:00,0.0018042000000000002,0.941484,0.0450795,0.009985299999999999,0.0032939999999999996,64.05627899,0.048726099999999994,0.0088808,0.0030055999999999998,64.05627899,0.0037305,0.9648351000000001,3.2305738930000003,Bridgeport Mill 1
2020-02-15 18:28:00,0.0015015,1.014421,0.041252699999999996,0.009271399999999999,0.0030508,64.05627899,0.044252,0.0097861,0.0028182,64.05627899,0.0024678,0.9593633,3.2305738930000003,Bridgeport Mill 1
2020-02-15 18:38:00,0.0027684999999999997,0.9615693999999999,0.0502004,0.008467299999999999,0.0031766999999999997,63.86139870000001,0.0449579,0.0106384,0.0027635000000000003,63.86139870000001,0.0028267,1.0150603,3.2306714060000004,Bridgeport Mill 1
2020-02-15 18:48:00,0.0015152999999999998,1.002471,0.0454867,0.0086728,0.0031901,63.93937759,0.0405511,0.0116363,0.0027210999999999997,63.93937759,0.0038061,0.9631349,3.230476141,Bridgeport Mill 1
2020-02-15 18:59:00,0.0024976,0.9387741,0.0470675,0.0077972,0.0030877,64.13426132,0.0442782,0.0085845,0.0028145,64.13426132,0.0020392,0.9692868,3.230280876,Bridgeport Mill 1
2020-02-15 19:09:00,0.0024443,1.0085409,0.042948900000000005,0.008778399999999999,0.0031195,63.78346443,0.047174900000000006,0.009315799999999999,0.002966,63.78346443,0.0022653,0.9603526,3.230866909,Bridgeport Mill 1
2020-02-15 19:19:00,0.0029311999999999997,0.9909813000000001,0.0418452,0.0115468,0.0029493,64.21219559,0.0458483,0.0100096,0.0036012,64.21219559,0.0018722,0.9377234,3.230183125,Bridgeport Mill 1
2020-02-15 19:29:00,0.0020902,0.9771556999999998,0.049365,0.009983200000000001,0.0029779,63.78346443,0.0432141,0.0091576,0.0027076,63.78346443,0.0023538,0.9558803,3.22949934,Bridgeport Mill 1
2020-02-15 19:38:00,0.0031682,0.9275318000000001,0.0412533,0.010478200000000002,0.0033204000000000003,63.78346443,0.0457219,0.0091164,0.0033277999999999997,63.78346443,0.0025135,0.9641755999999999,3.22949934,Bridgeport Mill 1
2020-02-15 19:48:00,0.0023646,0.9792441999999999,0.0534518,0.0084331,0.0034747,63.93937759,0.0477681,0.0112769,0.0027524,63.93937759,0.003725,0.9622434999999999,3.2297923560000004,Bridgeport Mill 1
2020-02-15 19:59:00,0.0019719,1.006999,0.040195499999999995,0.0080079,0.0029738000000000004,64.09529419,0.0511773,0.0115944,0.0030516,64.09529419,0.0031083,0.9550044,3.2295970919999997,Bridgeport Mill 1
2020-02-15 20:09:00,0.0020951999999999998,0.9955668,0.037337800000000004,0.0090186,0.0033196999999999996,64.09529419,0.0483447,0.0090174,0.0025255,64.09529419,0.0028009,0.9587296000000001,3.22949934,Bridgeport Mill 1
2020-02-15 20:19:00,0.001811,0.9788759,0.0410179,0.007168899999999999,0.0030837,63.82243156,0.0481331,0.0119118,0.0025746,63.82243156,0.0017570999999999997,0.9964294,3.228717804,Bridgeport Mill 1
2020-02-15 20:29:00,0.000904,1.0115155,0.043706,0.007162999999999999,0.0027296,63.86139870000001,0.0470475,0.0096379,0.0022241,63.86139870000001,0.0017475000000000001,0.9558597,3.22910881,Bridgeport Mill 1
2020-02-15 20:38:00,0.001689,1.0185117,0.0443793,0.0078525,0.0033396999999999997,63.86139870000001,0.041854,0.0103788,0.0024206999999999996,63.86139870000001,0.0035243,0.9812299000000001,3.22910881,Bridgeport Mill 1
2020-02-15 20:48:00,0.0026518,1.017758,0.046350800000000004,0.0080414,0.0039033,64.25116272,0.042076300000000004,0.012731000000000001,0.0029653,64.25116272,0.0054755,0.9617386,3.229011059,Bridgeport Mill 1
2020-02-15 20:58:00,0.001525,0.9580311,0.043566900000000006,0.008498,0.0031416,64.17322845,0.0542373,0.0101536,0.0024618,64.17322845,0.0032792999999999997,0.9816935999999999,3.22949934,Bridgeport Mill 1
2020-02-15 21:09:00,0.0019387,0.9362023000000002,0.0446444,0.008985,0.0029151999999999997,63.78346443,0.047391699999999995,0.009683200000000001,0.0028472,63.78346443,0.0013126,0.9369145000000001,3.228913307,Bridgeport Mill 1
2020-02-15 21:19:00,0.0013212,0.980136,0.0394679,0.0076971,0.0030745,63.86139870000001,0.041821699999999996,0.0084313,0.0024809999999999997,63.86139870000001,0.0020948,0.9583071,3.2286202910000004,Bridgeport Mill 1
2020-02-15 21:29:00,0.0034495,0.9914415999999999,0.0461081,0.009898100000000002,0.0033692,63.86139870000001,0.0440024,0.009907700000000002,0.0032286000000000003,63.86139870000001,0.002908,0.9631245999999999,3.228913307,Bridgeport Mill 1
2020-02-15 21:39:00,0.0028846,0.9939904,0.040600800000000006,0.0105936,0.0030671999999999995,63.97834473,0.0529123,0.011578100000000001,0.0030995000000000003,63.97834473,0.002245,0.9647269,3.2288155560000003,Bridgeport Mill 1
2020-02-15 21:48:00,0.0013412,0.9767816999999999,0.0357702,0.0091464,0.0037054,63.97834473,0.0463644,0.0141262,0.0027759,63.97834473,0.0025186,0.9308296,3.2288155560000003,Bridgeport Mill 1
2020-02-15 21:58:00,0.0031875999999999996,0.9887719000000001,0.0424547,0.009328200000000002,0.0030844,64.13426132,0.054116,0.012415100000000002,0.0029509000000000002,64.13426132,0.0023646,1.0070381,3.228229523,Bridgeport Mill 1
2020-02-15 22:08:00,0.0016733,0.9666613000000002,0.044495099999999996,0.0102899,0.0029986,63.6665184,0.0460998,0.011011100000000001,0.0029798000000000003,63.6665184,0.001917,0.9712447,3.228034258,Bridgeport Mill 1
2020-02-15 22:19:00,0.0020224,0.9734331,0.0407472,0.0091862,0.0033344,63.82243156,0.0551636,0.0104788,0.0034358000000000006,63.82243156,0.0024026,0.9140947,3.227252722,Bridgeport Mill 1
2020-02-15 22:29:00,0.0009957,0.9951641,0.0493045,0.0067878,0.0027195,64.17322845,0.0420264,0.007612899999999999,0.0023222,64.17322845,0.0022569,0.8890130999999999,3.2275457380000003,Bridgeport Mill 1
2020-02-15 22:39:00,0.0025379,0.9958027,0.0456527,0.0093145,0.0030048,64.13426132,0.048855800000000005,0.0097851,0.0030225,64.13426132,0.0021910999999999996,0.9238430000000001,3.227057457,Bridgeport Mill 1
2020-02-15 22:49:00,0.004379600000000001,0.9784271999999999,0.045937599999999995,0.0109854,0.0031805999999999996,64.09529419,0.040939300000000005,0.008055199999999998,0.003701,64.09529419,0.0021313,0.9559988000000001,3.2275457380000003,Bridgeport Mill 1
2020-02-15 22:59:00,0.0023134,0.9913495000000001,0.050774900000000005,0.009719499999999999,0.0035343,63.43266754,0.0474264,0.0109736,0.0030394000000000003,63.43266754,0.0034859,0.9230495000000001,3.2275457380000003,Bridgeport Mill 1
2020-02-15 23:08:00,0.0022019,0.9718049000000001,0.0413295,0.010785799999999998,0.0036491,63.43266754,0.040994499999999996,0.0106951,0.0031997,63.43266754,0.0035098,0.9772214,3.2275457380000003,Bridgeport Mill 1
2020-02-15 23:18:00,0.0028363000000000004,0.9186886999999999,0.0459792,0.0115058,0.0030386999999999996,64.29017792,0.0507624,0.0091945,0.0032332999999999997,64.29017792,0.0034394,0.9764073,3.2271552089999997,Bridgeport Mill 1
2020-02-15 23:28:00,0.0016538,0.9827940999999999,0.0365126,0.0103863,0.0036201000000000002,64.25116272,0.0547485,0.012117900000000001,0.0026585999999999997,64.25116272,0.0024384,0.9854549000000001,3.226959705,Bridgeport Mill 1
2020-02-15 23:39:00,0.0038573,0.9554017,0.0535585,0.010572100000000001,0.0045206000000000005,64.17322845,0.044134,0.013914600000000001,0.0032817,64.17322845,0.0025671,0.9347145,3.227448225,Bridgeport Mill 1
2020-02-15 23:49:00,0.0022806999999999997,0.9721904,0.036949,0.0111786,0.0031418,63.86139870000001,0.044957,0.0104978,0.0033520000000000004,63.86139870000001,0.0020706999999999995,0.9420719999999999,3.226764202,Bridgeport Mill 1
2020-02-15 23:59:00,0.0016118999999999999,0.9385611999999999,0.0476367,0.0087562,0.0035330999999999995,63.90041046,0.047629000000000005,0.009353100000000001,0.0027087,63.90041046,0.003336,0.9531031999999999,3.226861954,Bridgeport Mill 1
2020-02-16 00:09:00,0.0022323,0.9726679,0.038100699999999994,0.006354600000000001,0.0031659,64.05627899,0.051713,0.012392799999999999,0.0023675999999999997,64.05627899,0.0024921,0.9810084000000001,3.226764202,Bridgeport Mill 1
2020-02-16 00:18:00,0.002183,0.9940767,0.0405434,0.0067464,0.0027767,64.05627899,0.0424916,0.010717,0.0025193,64.05627899,0.0018192,0.9722185,3.226764202,Bridgeport Mill 1
2020-02-16 00:28:00,0.0020936,0.9780646999999999,0.043220499999999995,0.0093741,0.0028614,63.93937759,0.043474,0.0083542,0.0028406,63.93937759,0.001898,0.9182115,3.226178408,Bridgeport Mill 1
2020-02-16 00:38:00,0.0021258,1.0132588,0.043836,0.009313,0.0035111999999999995,64.05627899,0.0509577,0.0101558,0.0030544,64.05627899,0.0017546,0.9683645000000001,3.225982904,Bridgeport Mill 1
